CLIENTNUM,churn_probability,risk_tier,top_driver,Total_Trans_Ct,Total_Trans_Amt,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Revolving_Bal,Credit_Limit,Avg_Utilization_Ratio,Card_Category,Income_Category,Gender,Customer_Age
708874533,0.9985618,Critical,Total_Trans_Amt,24,510,3,2,0,3387.0,0.0,0,4,0,45
715341858,0.00041140133,Stable,Total_Trans_Amt,49,1377,2,3,1289,1982.0,0.65,0,3,1,54
793636308,0.43037775,Watch,Total_Relationship_Count,33,1193,2,2,1650,4645.0,0.355,0,3,1,49
713779908,0.065540425,Stable,Total_Trans_Amt,36,1287,3,2,1666,2189.0,0.761,0,5,0,46
712125258,0.9886156,Critical,Total_Trans_Amt,19,701,3,3,0,2442.0,0.0,0,0,1,46
709703433,0.0034018913,Stable,Total_Trans_Amt,25,1770,1,2,1532,21304.0,0.072,0,2,1,47
721022433,0.18583453,Stable,Total_Trans_Amt,35,1409,1,2,2480,7577.0,0.327,0,2,1,44
710103558,0.0022163813,Stable,Total_Trans_Amt,28,1354,1,2,1486,3234.0,0.459,0,0,1,50
715952883,0.00024278523,Stable,Total_Amt_Chng_Q4_Q1,34,1765,3,2,1125,4469.0,0.252,0,1,1,73
719731458,0.0026602116,Stable,Total_Trans_Amt,27,1192,3,4,709,2910.0,0.244,0,1,1,56
772390908,0.9963569,Critical,Total_Trans_Amt,17,687,4,3,1054,3616.0,0.291,0,1,1,59
787348608,0.0025807668,Stable,Total_Trans_Amt,15,1227,2,3,1495,3252.0,0.46,0,4,1,70
709485033,0.004210487,Stable,Total_Ct_Chng_Q4_Q1,26,1737,3,3,1152,2358.0,0.489,0,4,0,55
715432608,0.00037701367,Stable,Total_Trans_Amt,34,1348,1,0,953,22322.0,0.043,0,2,1,43
799471833,0.025200004,Stable,Total_Trans_Amt,38,1435,2,2,1510,3133.0,0.482,0,0,1,45
714187533,0.2202837,Stable,Contacts_Count_12_mon,28,1321,3,0,849,3540.0,0.24,0,1,0,45
779656908,0.012540668,Stable,Total_Trans_Amt,29,1479,3,2,1378,6990.0,0.197,0,1,1,40
788950158,0.061030477,Stable,Total_Relationship_Count,39,1283,2,3,1652,34516.0,0.048,0,3,1,36
778867533,0.9995535,Critical,Total_Trans_Ct,23,689,4,1,0,1438.3,0.0,0,1,0,59
710620383,0.017386815,Stable,Total_Ct_Chng_Q4_Q1,17,965,3,2,1171,24396.0,0.048,0,2,1,43
778661358,0.013168057,Stable,Total_Amt_Chng_Q4_Q1,40,1541,3,2,2143,2474.0,0.866,0,4,0,46
789483333,0.009448711,Stable,Total_Trans_Amt,23,1258,1,3,795,5214.0,0.152,0,1,1,41
809855808,0.029397799,Stable,Total_Trans_Amt,20,1339,2,2,1650,5207.0,0.317,0,4,0,51
718464258,0.24232352,Stable,Total_Ct_Chng_Q4_Q1,22,1007,2,2,1082,9512.0,0.114,0,4,0,51
708528483,0.0051495126,Stable,Total_Trans_Amt,33,1387,3,2,2430,3187.0,0.762,0,5,0,43
771809733,0.9979658,Critical,Total_Relationship_Count,18,960,3,3,0,3353.0,0.0,0,1,0,64
719942883,0.008372362,Stable,Total_Ct_Chng_Q4_Q1,18,1119,3,3,1434,2290.0,0.626,0,2,1,54
807226683,0.01226425,Stable,Total_Trans_Amt,41,1642,1,3,1115,5279.0,0.211,0,1,1,48
717806133,0.0052563674,Stable,Total_Ct_Chng_Q4_Q1,31,1382,3,0,0,23603.0,0.0,0,2,1,40
720615708,0.008752526,Stable,Total_Trans_Amt,32,1232,2,2,0,2601.0,0.0,0,1,1,57
714511758,0.00029445026,Stable,Total_Trans_Amt,16,1542,3,0,1029,6363.0,0.162,0,3,1,45
715050408,0.43610433,Watch,Total_Trans_Ct,32,1094,3,3,1576,8029.0,0.196,0,3,1,41
721132233,0.039388478,Stable,Total_Ct_Chng_Q4_Q1,30,1217,2,2,1769,2410.0,0.734,0,4,0,42
719211558,0.99803597,Critical,Total_Trans_Amt,18,744,1,2,0,3401.0,0.0,0,2,1,45
712069008,0.0029696627,Stable,Total_Trans_Amt,33,1614,2,0,1007,2260.0,0.446,0,4,0,42
715996983,0.001235372,Stable,Total_Amt_Chng_Q4_Q1,31,1747,2,2,2481,17682.0,0.14,0,3,1,47
773466258,0.024313511,Stable,Total_Trans_Amt,22,1144,1,3,1100,4206.0,0.262,0,1,0,48
798983508,0.0012099935,Stable,Total_Trans_Amt,34,1575,3,2,1440,34516.0,0.042,3,3,1,43
719117433,0.00018313489,Stable,Total_Trans_Amt,24,1463,3,0,2168,23018.0,0.094,0,3,1,41
716451183,0.0008412039,Stable,Total_Amt_Chng_Q4_Q1,21,1706,2,3,1711,5556.0,0.308,0,1,0,54
718621608,0.99334526,Critical,Total_Trans_Ct,14,909,3,1,0,6094.0,0.0,0,5,0,54
715085733,0.0018979948,Stable,Total_Amt_Chng_Q4_Q1,33,2434,1,2,1999,2939.0,0.68,0,1,1,61
788977833,0.01435697,Stable,Total_Relationship_Count,41,1876,1,0,1274,5362.0,0.238,0,3,1,61
720272958,0.95307577,Critical,Total_Trans_Ct,25,1000,3,3,0,27126.0,0.0,0,0,1,48
708421833,0.015694859,Stable,Total_Trans_Amt,30,1139,3,2,2517,3342.0,0.753,0,4,0,45
709173108,0.7566396,Watch,Total_Trans_Ct,21,799,2,2,2221,2532.0,0.877,0,5,0,54
709879458,0.6513014,Watch,Total_Relationship_Count,45,1881,2,3,1376,1900.0,0.724,0,5,0,54
715120608,0.48543254,Watch,Total_Relationship_Count,27,1273,3,2,1703,14546.0,0.117,0,2,1,44
770632758,0.30111238,Stable,Total_Trans_Amt,33,1328,3,2,1608,2521.0,0.638,0,5,0,50
779078733,0.020821583,Stable,Total_Ct_Chng_Q4_Q1,36,1579,4,3,1682,16427.0,0.102,0,2,1,55
771742533,0.21686497,Stable,Total_Trans_Ct,28,937,1,2,1718,13068.0,0.131,0,1,1,48
720250158,0.00021838839,Stable,Total_Amt_Chng_Q4_Q1,37,1749,3,0,1814,23218.0,0.078,0,2,1,45
716458983,0.0003298337,Stable,Total_Trans_Amt,29,1424,1,3,837,3281.0,0.255,0,1,1,60
713747733,0.0067354953,Stable,Total_Trans_Ct,41,2011,3,2,2217,3096.0,0.716,0,1,1,55
712270158,0.0033977085,Stable,Total_Trans_Amt,31,1208,2,3,1250,2052.0,0.609,0,1,0,62
789562383,0.074482016,Stable,Contacts_Count_12_mon,24,1259,3,0,583,1438.3,0.405,0,4,0,38
754897008,0.79471153,Watch,Total_Relationship_Count,26,1319,3,2,1418,9432.0,0.15,0,1,1,46
819700533,0.08933877,Stable,Total_Ct_Chng_Q4_Q1,27,949,2,3,2303,14938.0,0.154,3,0,1,50
712890408,0.0007707602,Stable,Total_Trans_Amt,30,1338,3,2,1343,2221.0,0.605,0,2,1,45
720248208,0.003470613,Stable,Total_Trans_Amt,26,1554,3,0,1577,5731.0,0.275,0,2,1,47
779749908,0.6743749,Watch,Total_Relationship_Count,32,1350,2,3,2061,34516.0,0.06,1,2,1,48
717401883,0.0011925612,Stable,Total_Trans_Amt,44,1694,2,2,1130,6985.0,0.162,0,2,1,35
721509558,0.026063686,Stable,Contacts_Count_12_mon,40,1678,3,0,1707,24221.0,0.07,0,0,1,51
710572458,0.1364079,Stable,Total_Trans_Ct,43,2069,1,1,0,15439.0,0.0,0,5,0,36
714576183,0.012610425,Stable,Total_Trans_Amt,23,1222,3,2,2030,21637.0,0.094,0,3,1,47
721425558,0.9578698,Critical,Total_Relationship_Count,37,1536,3,2,0,14543.0,0.0,0,0,1,52
711109908,0.14913926,Stable,Total_Ct_Chng_Q4_Q1,31,1400,1,1,2475,9684.0,0.256,0,4,0,43
715203108,0.2827327,Stable,Total_Relationship_Count,28,1050,2,2,930,5007.0,0.186,0,1,1,63
710027508,0.0009112478,Stable,Total_Trans_Amt,33,1389,2,0,1047,1616.0,0.648,0,2,1,61
787464408,0.19533159,Stable,Total_Trans_Amt,29,1184,2,2,0,19116.0,0.0,0,2,1,53
783542133,0.0012134752,Stable,Total_Amt_Chng_Q4_Q1,42,2093,6,2,2223,2759.0,0.806,0,4,0,53
708330858,0.9930227,Critical,Total_Trans_Amt,11,678,3,3,1381,8249.0,0.167,0,0,1,57
714426783,0.011843312,Stable,Total_Ct_Chng_Q4_Q1,29,1467,3,2,2154,14041.0,0.153,0,5,0,38
712701333,0.019091077,Stable,Total_Trans_Amt,27,1219,3,2,2169,5264.0,0.412,0,2,1,53
709494483,0.0027601675,Stable,Total_Amt_Chng_Q4_Q1,36,1730,2,1,1912,2420.0,0.79,0,4,0,63
773373108,0.008518476,Stable,Contacts_Count_12_mon,28,1025,2,0,2070,2826.0,0.732,0,4,0,49
715812258,0.0112802,Stable,Total_Trans_Amt,33,1165,5,2,1539,12518.0,0.123,0,3,1,45
778286433,0.020311236,Stable,Total_Revolving_Bal,55,2133,2,1,1297,5876.0,0.221,0,1,1,67
789270033,0.59501016,Watch,Total_Trans_Amt,13,1122,2,3,0,34516.0,0.0,3,3,1,48
711569433,0.024304673,Stable,Total_Ct_Chng_Q4_Q1,22,1083,1,2,1926,9648.0,0.2,0,4,0,51
720214833,0.0016136826,Stable,Total_Trans_Amt,23,1234,3,3,2177,34516.0,0.063,3,3,1,52
709346133,0.00016661861,Stable,Total_Amt_Chng_Q4_Q1,23,1277,3,0,2376,3025.0,0.785,0,5,0,55
788194458,0.0028543563,Stable,Total_Ct_Chng_Q4_Q1,35,1843,3,3,2517,3265.0,0.771,0,2,1,34
720779733,0.01626264,Stable,Total_Trans_Amt,49,1747,2,2,1355,6041.0,0.224,0,0,1,56
717424458,0.017131366,Stable,Total_Trans_Amt,22,1166,3,2,1823,2293.0,0.795,0,4,0,44
708820308,0.017146917,Stable,Total_Trans_Amt,31,1326,2,2,2505,13399.0,0.187,0,3,1,47
710558058,0.026647843,Stable,Total_Trans_Amt,36,1619,3,3,2517,4317.0,0.583,0,4,0,46
770590758,0.011585796,Stable,Total_Trans_Amt,16,1285,2,0,1069,3378.0,0.316,0,1,0,43
718490658,0.025597593,Stable,Total_Ct_Chng_Q4_Q1,28,1142,1,3,2242,5012.0,0.447,0,4,0,50
711985833,0.00041946193,Stable,Total_Trans_Amt,46,1190,1,0,1605,2569.0,0.625,0,4,0,38
708967608,0.0672147,Stable,Total_Trans_Ct,24,1052,1,2,1785,3471.0,0.514,0,4,0,53
718505958,0.01084093,Stable,Total_Trans_Amt,38,1628,3,3,1699,34516.0,0.049,3,0,1,43
715024233,0.0011635371,Stable,Total_Trans_Amt,32,1740,3,2,1844,3312.0,0.557,0,0,1,53
779249583,0.001619844,Stable,Total_Amt_Chng_Q4_Q1,29,1378,3,3,2462,2578.0,0.955,0,4,0,56
709278258,0.539603,Watch,Total_Trans_Ct,26,996,3,2,2517,2902.0,0.867,0,1,1,54
778928283,0.0044998196,Stable,Total_Amt_Chng_Q4_Q1,32,1389,2,1,2321,2742.0,0.846,0,4,0,57
712299858,0.00041195878,Stable,Total_Trans_Amt,38,1365,3,3,1571,2077.0,0.756,0,4,1,62
799224108,0.0018437797,Stable,Total_Trans_Amt,43,1715,1,2,1942,6265.0,0.31,0,4,0,46
809976033,0.00064658065,Stable,Total_Trans_Amt,25,1582,3,0,1560,7819.0,0.2,0,2,1,49
716203308,0.0017277029,Stable,Total_Trans_Amt,22,1220,3,3,1692,2731.0,0.62,0,3,1,52
714871683,0.9987674,Critical,Total_Trans_Ct,13,715,4,3,537,1438.3,0.373,0,1,1,58
716139933,0.0015957641,Stable,Total_Amt_Chng_Q4_Q1,49,2552,1,2,1710,16286.0,0.105,0,3,1,54
716984658,0.27253687,Stable,Total_Ct_Chng_Q4_Q1,31,1106,2,3,0,34516.0,0.0,0,0,1,49
713086008,0.00021190838,Stable,Total_Amt_Chng_Q4_Q1,34,1731,1,0,2439,2609.0,0.935,0,4,0,58
713773458,0.013325317,Stable,Total_Trans_Amt,32,1435,3,2,1173,7567.0,0.155,0,2,1,52
719242533,0.11923636,Stable,Total_Trans_Amt,38,1882,3,3,2517,22770.0,0.111,0,2,1,41
772712658,0.001079826,Stable,Total_Amt_Chng_Q4_Q1,34,2058,1,2,1648,3791.0,0.435,0,4,0,62
788868858,0.0044799424,Stable,Total_Ct_Chng_Q4_Q1,32,1658,4,2,2517,2702.0,0.932,0,4,1,54
811898133,0.07344721,Stable,Total_Trans_Amt,32,1334,1,3,2117,2555.0,0.829,0,4,0,40
788808633,0.0041980874,Stable,Total_Trans_Amt,29,1441,3,2,1090,2355.0,0.463,0,3,1,43
779804208,0.003787618,Stable,Total_Trans_Amt,39,1371,2,0,0,5332.0,0.0,0,1,0,53
781391058,0.06323478,Stable,Total_Relationship_Count,38,1991,3,2,1375,1443.0,0.953,0,1,1,55
790134408,0.00033338557,Stable,Total_Trans_Amt,22,1278,2,3,755,10741.0,0.07,0,2,1,46
788853258,0.0014800188,Stable,Total_Ct_Chng_Q4_Q1,39,1734,2,0,1503,7984.0,0.188,0,2,1,41
711857733,0.03132904,Stable,Total_Ct_Chng_Q4_Q1,34,1330,2,2,2517,18584.0,0.135,0,2,1,49
822969858,0.0014223983,Stable,Total_Amt_Chng_Q4_Q1,31,1787,1,3,1465,5585.0,0.262,0,5,0,61
719554758,0.05257148,Stable,Total_Trans_Amt,32,1672,3,2,2165,34516.0,0.063,0,3,1,46
711643458,0.005475124,Stable,Total_Trans_Amt,41,1439,3,4,0,1438.3,0.0,0,4,0,50
788830683,0.00019941003,Stable,Total_Amt_Chng_Q4_Q1,31,1558,1,0,2031,2478.0,0.82,0,3,1,40
807030858,0.021097654,Stable,Total_Trans_Amt,47,1795,3,3,2274,34516.0,0.066,0,0,1,51
793059108,0.2118515,Stable,Total_Relationship_Count,22,893,2,3,1440,2339.0,0.616,0,1,0,50
716568708,0.20660765,Stable,Total_Relationship_Count,27,1099,3,2,0,2726.0,0.0,0,4,0,47
828281733,0.0078034266,Stable,Total_Trans_Amt,23,1408,3,3,848,14881.0,0.057,0,0,1,43
717229158,0.00816457,Stable,Total_Ct_Chng_Q4_Q1,15,1893,3,3,969,1628.0,0.595,0,1,0,36
715915458,0.008112184,Stable,Total_Ct_Chng_Q4_Q1,31,1151,2,2,1644,3156.0,0.521,0,4,0,47
819129858,0.0014441265,Stable,Total_Trans_Amt,31,1519,3,0,1270,4745.0,0.268,0,4,0,46
713441958,0.013208178,Stable,Total_Trans_Amt,25,1245,3,2,1785,19727.0,0.09,0,0,1,46
719091333,0.7784946,Watch,Total_Trans_Ct,27,1102,3,2,793,22720.0,0.035,0,2,1,52
708666258,0.0017191423,Stable,Total_Trans_Amt,33,1402,3,0,1799,8129.0,0.221,0,1,1,43
714914583,0.0043862853,Stable,Total_Ct_Chng_Q4_Q1,30,1060,2,3,1521,3751.0,0.405,0,4,0,40
714363858,0.015853453,Stable,Total_Trans_Amt,35,1459,5,3,1411,1594.0,0.885,0,4,0,54
721347408,0.0062254746,Stable,Total_Trans_Amt,39,1456,2,0,1403,2569.0,0.546,0,4,0,55
809608533,0.0008376014,Stable,Total_Trans_Amt,48,1439,3,2,1586,18206.0,0.087,0,5,0,49
772047183,0.0005541349,Stable,Total_Trans_Amt,24,1353,3,3,1766,3104.0,0.569,0,1,1,45
714217908,0.02145968,Stable,Total_Trans_Amt,32,1173,3,2,1560,2406.0,0.648,0,1,1,49
714819183,0.0005944794,Stable,Total_Amt_Chng_Q4_Q1,28,1746,2,3,1955,24571.0,0.08,0,3,1,63
716455683,0.064238116,Stable,Total_Trans_Amt,28,1279,2,3,726,15534.0,0.047,1,4,0,40
710865633,0.06544916,Stable,Total_Trans_Amt,29,1307,2,0,2250,12301.0,0.183,3,4,0,41
752952108,0.00049575703,Stable,Total_Trans_Amt,37,1473,2,3,1818,2846.0,0.639,0,3,1,37
712595433,0.0044335886,Stable,Total_Relationship_Count,37,1805,2,3,1794,9788.0,0.183,0,0,1,58
714982383,0.011140609,Stable,Total_Trans_Amt,23,1421,3,3,2381,7231.0,0.329,0,2,1,55
813814008,0.0006824401,Stable,Total_Trans_Amt,37,1272,3,2,1576,2324.0,0.678,0,4,0,53
794545983,0.046025854,Stable,Total_Trans_Amt,34,1409,2,3,1980,12208.0,0.162,0,3,1,57
708288108,0.9733015,Critical,Total_Trans_Amt,15,647,5,3,1547,5639.0,0.274,0,3,1,43
715585158,0.0106811635,Stable,Total_Trans_Amt,25,1275,3,2,1617,10021.0,0.161,0,2,1,58
810449883,0.00017523253,Stable,Total_Trans_Amt,27,1270,1,0,1915,2215.0,0.865,0,4,1,64
789863208,0.011134428,Stable,Total_Trans_Amt,37,1702,2,3,1480,2027.0,0.73,0,4,0,54
715022133,0.0013775706,Stable,Total_Trans_Amt,26,1256,2,2,1162,6363.0,0.183,0,2,1,53
712506708,0.018123439,Stable,Total_Relationship_Count,53,3178,1,2,2008,3920.0,0.512,0,4,0,39
715699983,0.00029057887,Stable,Total_Amt_Chng_Q4_Q1,29,1626,1,3,1233,9226.0,0.134,0,2,1,56
818942433,0.0044813463,Stable,Total_Trans_Amt,33,1562,1,1,1288,9376.0,0.137,0,4,0,54
712459233,0.005406228,Stable,Total_Revolving_Bal,57,1960,3,3,1346,1944.0,0.692,0,1,0,59
716545383,0.0005776566,Stable,Total_Ct_Chng_Q4_Q1,38,1154,1,0,1554,9599.0,0.162,0,1,1,42
721144383,0.01857912,Stable,Total_Trans_Amt,38,1629,1,2,843,28202.0,0.03,3,2,1,42
821837958,0.002457411,Stable,Total_Trans_Amt,25,1226,3,1,1662,24850.0,0.067,0,3,1,43
804359133,0.0012352843,Stable,Total_Amt_Chng_Q4_Q1,27,1743,3,3,2233,3805.0,0.587,0,0,1,55
713308683,0.017181024,Stable,Total_Trans_Amt,39,1139,2,2,1306,2733.0,0.478,0,3,1,52
788780958,0.05055787,Stable,Total_Relationship_Count,21,1073,3,3,1253,12781.0,0.098,0,1,1,46
717354558,0.94664806,Critical,Total_Trans_Amt,17,683,3,3,1120,3106.0,0.361,0,0,1,57
798473808,0.07505023,Stable,Total_Trans_Amt,32,1159,3,0,0,7477.0,0.0,0,3,1,48
712372158,0.00075528724,Stable,Total_Trans_Amt,47,1859,1,3,2086,34516.0,0.06,0,0,1,45
715192308,0.0052255737,Stable,Total_Trans_Amt,28,1205,5,2,2094,29963.0,0.07,0,0,1,48
708813033,0.0071451296,Stable,Total_Trans_Amt,37,1409,3,0,2033,6509.0,0.312,0,1,1,47
714639783,0.98794353,Critical,Total_Trans_Ct,18,1000,3,3,0,13450.0,0.0,0,2,1,42
709311633,0.0069033215,Stable,Total_Trans_Amt,39,1209,2,0,0,27000.0,0.0,3,2,1,41
709470858,0.00576415,Stable,Total_Trans_Amt,25,1366,2,1,1254,34516.0,0.036,3,0,1,51
717292758,0.30255085,Stable,Total_Trans_Amt,44,1161,3,2,0,6347.0,0.0,0,4,0,55
779241783,0.0036201046,Stable,Total_Trans_Amt,38,1512,3,2,1675,3106.0,0.539,0,1,1,67
715205358,0.0008386576,Stable,Total_Trans_Amt,35,1750,1,1,913,2536.0,0.36,0,2,1,39
778871508,0.00036973623,Stable,Total_Trans_Amt,24,1170,3,0,1954,13048.0,0.15,0,2,1,54
779462433,0.071545765,Stable,Total_Amt_Chng_Q4_Q1,50,2218,3,1,968,2453.0,0.395,0,4,0,55
710147958,0.0091400845,Stable,Total_Trans_Amt,33,1198,2,2,1249,16138.0,0.077,3,1,1,47
709864833,0.0329285,Stable,Total_Trans_Amt,26,1329,2,0,1965,8077.0,0.243,0,2,1,49
778868958,0.96063703,Critical,Total_Trans_Amt,36,857,3,3,1673,1929.0,0.867,0,4,0,42
717276708,0.006104305,Stable,Total_Trans_Amt,30,1470,3,2,2517,3127.0,0.805,0,3,1,57
710004933,0.0032034973,Stable,Total_Trans_Amt,25,1435,3,2,1454,8645.0,0.168,0,2,1,44
753606108,0.15764007,Stable,Total_Trans_Ct,22,1093,1,3,0,1438.3,0.0,0,2,1,56
710940183,0.93466145,Critical,Total_Trans_Amt,20,715,3,2,0,2185.0,0.0,0,4,0,49
718927533,0.019130688,Stable,Total_Trans_Amt,42,1512,2,2,2517,24487.0,0.103,0,3,1,45
719337408,0.05266384,Stable,Total_Amt_Chng_Q4_Q1,43,2399,2,3,0,2567.0,0.0,0,2,1,63
772308408,0.1887723,Stable,Total_Relationship_Count,22,906,3,3,785,4131.0,0.19,0,3,1,44
712981383,0.019561678,Stable,Total_Ct_Chng_Q4_Q1,16,1052,2,2,1930,10790.0,0.179,3,4,0,44
790099758,0.4147538,Watch,Total_Trans_Ct,11,975,3,3,1001,6884.0,0.145,0,1,1,40
709547658,0.8675087,Watch,Total_Trans_Amt,20,783,3,3,1299,13961.0,0.093,0,2,1,39
778770783,0.0068672695,Stable,Contacts_Count_12_mon,21,990,1,0,1916,29801.0,0.064,0,3,1,42
713134458,0.567432,Watch,Total_Trans_Ct,24,1097,1,1,0,13219.0,0.0,0,0,1,54
712159083,0.9944877,Critical,Total_Trans_Ct,35,901,3,3,0,2536.0,0.0,0,4,0,58
713639958,0.02154101,Stable,Total_Trans_Amt,41,1327,3,1,820,9478.0,0.087,0,4,0,46
771180033,0.0010931388,Stable,Total_Amt_Chng_Q4_Q1,31,1814,1,2,1851,3502.0,0.529,0,1,0,47
717916758,0.005928683,Stable,Total_Trans_Amt,34,1365,3,3,2388,10509.0,0.227,0,5,0,67
711089733,0.20758007,Stable,Contacts_Count_12_mon,34,1058,3,0,0,1491.0,0.0,0,4,0,50
716988633,0.008624627,Stable,Total_Trans_Amt,38,1476,1,2,0,9734.0,0.0,0,2,1,55
779031033,0.013218394,Stable,Total_Trans_Amt,36,1230,1,3,1627,2305.0,0.706,0,1,0,46
716302383,0.01333133,Stable,Total_Trans_Amt,44,1581,1,3,2081,14241.0,0.146,0,1,0,47
718281408,0.0014349369,Stable,Total_Amt_Chng_Q4_Q1,29,1534,1,2,1257,4789.0,0.262,0,1,0,36
721333233,0.0072081396,Stable,Total_Ct_Chng_Q4_Q1,39,1612,2,3,1727,23138.0,0.075,0,2,1,40
794496033,0.006040112,Stable,Total_Trans_Amt,36,1302,1,3,2280,23008.0,0.099,0,3,1,57
710519433,0.01831964,Stable,Total_Trans_Amt,40,1439,1,0,2517,3131.0,0.804,0,3,1,48
814995933,0.030114856,Stable,Total_Trans_Amt,45,1724,3,2,1794,5798.0,0.309,0,4,0,58
721469433,0.0028307901,Stable,Total_Amt_Chng_Q4_Q1,35,1784,2,3,1390,6880.0,0.202,0,1,1,48
788386908,0.006932076,Stable,Total_Ct_Chng_Q4_Q1,29,1156,2,2,1531,34516.0,0.044,2,3,1,48
717198633,0.005077042,Stable,Total_Amt_Chng_Q4_Q1,49,2556,2,1,1469,2075.0,0.708,0,1,0,53
767695083,0.14461651,Stable,Total_Trans_Amt,37,1590,3,0,0,4589.0,0.0,0,3,1,50
711791583,0.99759763,Critical,Total_Trans_Ct,19,884,2,2,0,2317.0,0.0,0,4,0,52
712315683,0.9102011,Critical,Total_Relationship_Count,25,973,1,1,1518,1981.0,0.766,0,4,0,53
710038008,0.18379313,Stable,Total_Trans_Amt,30,1447,2,1,0,6038.0,0.0,0,1,0,56
789129033,0.012891327,Stable,Total_Trans_Amt,26,1150,3,2,877,14910.0,0.059,0,3,1,44
718349058,0.05989278,Stable,Total_Trans_Amt,21,1193,3,2,1143,29659.0,0.039,0,3,1,49
789842283,0.996194,Critical,Total_Trans_Amt,21,706,3,2,0,4320.0,0.0,0,2,1,54
714513033,0.017607136,Stable,Total_Trans_Amt,23,1257,1,3,0,11213.0,0.0,0,1,0,39
714717483,0.06278022,Stable,Total_Trans_Amt,35,1303,1,2,0,26181.0,0.0,0,5,0,39
714900408,0.08427982,Stable,Contacts_Count_12_mon,39,1306,1,0,0,5773.0,0.0,0,4,0,41
719418933,0.99929595,Critical,Total_Trans_Ct,20,748,3,3,0,4503.0,0.0,0,3,1,53
720115683,0.0071086893,Stable,Total_Ct_Chng_Q4_Q1,42,1774,2,2,1565,29770.0,0.053,0,3,1,47
779504058,0.0030175822,Stable,Total_Trans_Amt,25,1209,1,1,1910,5014.0,0.381,0,4,0,46
795979833,0.016949074,Stable,Total_Relationship_Count,31,1074,1,2,1074,3445.0,0.312,0,4,0,53
717392358,0.0018297432,Stable,Total_Trans_Amt,50,1786,2,2,1078,23412.0,0.046,0,3,1,60
718640508,0.0044367,Stable,Total_Trans_Amt,36,1456,1,2,1611,3044.0,0.529,0,4,0,59
803366358,0.0008811539,Stable,Total_Trans_Amt,25,1300,2,1,2192,14596.0,0.15,0,2,1,38
709230708,0.0328639,Stable,Total_Trans_Amt,42,1470,2,2,1654,3864.0,0.428,0,4,1,56
781794708,0.9901721,Critical,Total_Trans_Amt,25,715,1,3,1911,17030.0,0.112,0,3,1,35
801383808,0.004480036,Stable,Total_Amt_Chng_Q4_Q1,24,1198,2,3,839,23090.0,0.036,0,2,1,50
710677608,0.0003243205,Stable,Total_Trans_Amt,43,1556,2,0,1208,29205.0,0.041,0,3,1,53
708217758,0.0008744073,Stable,Total_Amt_Chng_Q4_Q1,30,1606,2,3,2061,14035.0,0.147,0,2,1,63
714272658,0.9967609,Critical,Total_Trans_Ct,31,929,3,2,2517,2962.0,0.85,0,4,0,43
717469158,0.0015642004,Stable,Total_Trans_Amt,54,1606,3,0,1385,18578.0,0.075,0,3,1,46
711864783,0.0011181063,Stable,Total_Trans_Amt,32,1199,3,2,1138,2201.0,0.517,0,2,1,61
719407983,0.0040430995,Stable,Total_Amt_Chng_Q4_Q1,60,2400,3,2,1483,2061.0,0.72,0,4,0,37
710665533,0.012620671,Stable,Total_Trans_Amt,44,1337,2,2,1660,24602.0,0.067,0,5,0,42
716804283,0.05805199,Stable,Total_Trans_Amt,33,1270,2,2,896,15911.0,0.056,0,0,1,41
767294658,0.9994199,Critical,Total_Trans_Ct,14,654,2,3,0,16867.0,0.0,0,0,1,56
709122483,0.0017979172,Stable,Contacts_Count_12_mon,54,1909,3,0,1526,2783.0,0.548,0,2,1,56
708241233,0.9905902,Critical,Total_Trans_Ct,25,922,3,2,0,2972.0,0.0,0,4,0,52
717860358,0.17239763,Stable,Total_Trans_Amt,42,1158,3,2,2235,5124.0,0.436,0,1,0,40
789337233,0.0050045326,Stable,Total_Trans_Amt,26,1323,6,2,2362,2880.0,0.82,0,1,1,63
720902133,0.0666897,Stable,Contacts_Count_12_mon,35,1025,1,0,0,5579.0,0.0,0,1,1,58
721043058,0.00090930675,Stable,Total_Trans_Amt,35,1700,1,3,2149,12010.0,0.179,0,2,1,58
711870333,0.0013715664,Stable,Total_Trans_Amt,51,1628,3,3,1597,34516.0,0.046,0,3,1,46
708398283,0.02563263,Stable,Total_Trans_Amt,32,1377,2,2,885,4394.0,0.201,0,1,0,37
715878183,0.05851962,Stable,Total_Trans_Amt,33,1517,3,3,723,18325.0,0.039,0,3,1,46
719451483,0.0030211564,Stable,Total_Trans_Amt,25,1528,3,2,1972,3773.0,0.523,0,4,0,46
709110633,0.0071179974,Stable,Total_Trans_Amt,24,1329,1,3,1748,21684.0,0.081,0,3,1,41
721059033,0.049019907,Stable,Total_Trans_Amt,33,1505,1,2,774,1919.0,0.403,0,1,0,48
779912283,0.13961795,Stable,Total_Trans_Amt,38,1172,3,2,1713,9995.0,0.171,0,1,0,49
717701733,0.0013113949,Stable,Total_Amt_Chng_Q4_Q1,39,1646,2,2,2098,11910.0,0.176,0,3,1,44
709913733,0.0001422516,Stable,Total_Amt_Chng_Q4_Q1,32,1693,2,0,1529,2279.0,0.671,0,4,0,39
718768158,0.2644251,Stable,Total_Trans_Amt,23,1336,1,2,0,3539.0,0.0,0,1,1,57
721375308,0.008792401,Stable,Total_Trans_Amt,19,1289,1,3,1351,30579.0,0.044,0,3,1,48
